Gene.id,Neutrophil,RBC,Bcell,Monocyte,CD4.Tcell,CD8.Tcell,Platelet
ENSG00000245148,-0.03175478,-0.032819928,-0.031914924,-0.031869693,-0.032416292,-0.032191042,-0.03282366
ENSG00000259856,-0.032036897,-0.03282366,-0.03262265,-0.032588499,-0.032192896,-0.032599766,-0.03282366
ENSG00000179101,-0.032139816,-0.03282366,-0.032749663,-0.032347531,-0.032657803,-0.032713766,-0.032793601
ENSG00000198858,0.072122887,0.037759041,-0.002784402,-0.007871774,0.017199412,0.003233175,-0.017648568
ENSG00000179978,-0.031914839,-0.032815977,-0.0323142,-0.03243283,-0.03250168,-0.032426749,-0.03282366
ENSG00000178458,-0.03196716,-0.03282366,-0.032463577,-0.032233896,-0.032629958,-0.032689968,-0.032063032
ENSG00000124469,-0.032440518,-0.03282366,-0.032812058,-0.03282366,-0.03282366,-0.03282366,-0.032800094
ENSG00000239480,-0.032149715,-0.03282366,-0.032586578,-0.032583636,-0.032750082,-0.032681467,-0.03273476
ENSG00000260086,-0.03246207,-0.03282366,-0.032762028,-0.032535247,-0.032809846,-0.03281794,-0.03282366
ENSG00000125498,-0.032449057,-0.03282366,-0.032688102,-0.03282366,-0.03282366,-0.032790836,-0.032816478
ENSG00000248477,-0.032485552,-0.03282366,-0.03273171,-0.032500943,-0.03282366,-0.032772451,-0.03282366
ENSG00000253522,-0.032271782,-0.03282366,-0.032288217,-0.032772673,-0.032282199,-0.032476916,-0.032641559
ENSG00000240809,-0.032312997,-0.03282366,-0.032634866,-0.032682549,-0.032701413,-0.032737988,-0.03282366
ENSG00000213999,-0.032300791,-0.03282366,-0.032684849,-0.032640966,-0.032723141,-0.032674993,-0.03282366
ENSG00000240247,-0.032516093,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.03282366
ENSG00000273320,-0.032507147,-0.03282366,-0.032602339,-0.032639689,-0.032807995,-0.032797711,-0.03282366
ENSG00000246790,-0.032479973,-0.03282366,-0.032745626,-0.032811753,-0.032736967,-0.032736742,-0.03282366
ENSG00000163737,-0.026811138,-0.03281239,-0.028592923,-0.03249401,-0.032779725,-0.032405186,0.60079373
ENSG00000161911,-0.031951699,-0.03282366,-0.032005352,-0.032490927,-0.032814713,-0.032727326,0.095765116
ENSG00000204420,-0.032045935,-0.03282366,-0.032017427,-0.032646809,-0.032810107,-0.032670249,0.049242632
ENSG00000163736,-0.022055057,-0.03282366,-0.015133358,-0.032327251,-0.032805103,-0.031086859,0.602401903
ENSG00000005961,-0.031661764,-0.03282366,-0.03172879,-0.032756601,-0.03274239,-0.032675181,0.026292357
ENSG00000169704,-0.031759152,-0.03282366,-0.032057886,-0.032774972,-0.032808735,-0.032712406,-0.001337316
ENSG00000105507,-0.032695134,-0.03282366,-0.03271849,-0.032817893,-0.03282366,-0.03282366,-0.023972043
ENSG00000101162,-0.030380802,-0.032724358,-0.030907413,-0.032657753,-0.032637688,-0.032550181,0.00363976
ENSG00000180573,0.034626149,-0.031950325,-0.029404771,-0.031302995,-0.03169408,-0.032164818,0.092388009
ENSG00000204424,-0.03271242,-0.03282366,-0.032727143,-0.032804841,-0.03282366,-0.03282366,-0.028393159
ENSG00000150681,0.00470778,-0.03282366,-0.030397527,-0.029633628,-0.032710173,-0.032737499,0.005548739
ENSG00000165702,-0.029599519,-0.032580549,-0.032741226,-0.032810896,-0.032808444,-0.032805657,-0.026205066
ENSG00000143595,-0.032742829,-0.03282366,-0.032759091,-0.03282366,-0.03282366,-0.032818866,-0.030662318
ENSG00000101082,-0.029656331,-0.03282366,-0.031266957,-0.032764001,-0.024733527,-0.02309774,-0.016591339
ENSG00000253409,-0.03216063,-0.03282366,-0.032653062,-0.03282366,-0.029611668,-0.03124016,-0.028561629
ENSG00000124657,-0.032700246,-0.032816434,-0.032802713,-0.03282366,-0.03282366,-0.032811994,-0.031853589
ENSG00000227550,-0.032693037,-0.03282366,-0.032709269,-0.03282366,-0.032131386,-0.032409564,-0.031638708
ENSG00000175063,-0.031997458,-0.032754848,-0.032693235,-0.032790002,-0.032173644,-0.032550205,-0.03172974
ENSG00000232125,-0.032814175,-0.03282366,-0.03282366,-0.032820023,-0.03282366,-0.03282366,-0.032566008
ENSG00000216863,-0.032791747,-0.032822446,-0.032663419,-0.03280512,-0.032821292,-0.032821699,-0.032555416
ENSG00000226806,-0.032821491,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.032804288
ENSG00000244734,0.068574487,69.63884945,0.114527365,-0.02574678,-0.032589629,-0.018134484,0.018885971
ENSG00000158578,-0.032749267,0.261866497,-0.032199505,-0.032795264,-0.032792572,-0.032710367,-0.032581382
ENSG00000206172,-0.029075509,3.029132183,-0.02867628,-0.032398591,-0.03280777,-0.032020835,-0.01914391
ENSG00000188536,0.013556519,12.7714066,0.022627916,-0.029149452,-0.032807616,-0.024930361,-0.014141003
ENSG00000004939,-0.032810558,0.091109677,-0.032464013,-0.032806785,-0.032815901,-0.032791527,-0.032746315
ENSG00000169877,-0.032788015,0.062245859,-0.032577881,-0.032792853,-0.03282366,-0.03282366,-0.032802266
ENSG00000206177,-0.032708362,0.014432304,-0.032629782,-0.032795308,-0.03282366,-0.032751677,-0.032797408
ENSG00000223609,-0.032746526,0.046219308,-0.032295387,-0.032769129,-0.032802765,-0.032780395,-0.032056789
ENSG00000166947,-0.032795733,-0.013316194,-0.032755483,-0.032820812,-0.03282366,-0.03282366,-0.032819704
ENSG00000250361,-0.032821079,-0.017951271,-0.03281839,-0.03282366,-0.03282366,-0.03281779,-0.03282366
ENSG00000162722,-0.03242936,0.02854805,-0.03202824,-0.0326116,-0.032807203,-0.032769139,-0.030937139
ENSG00000196565,-0.032768059,-0.003237372,-0.032800953,-0.03282366,-0.03282366,-0.032785722,-0.031453863
ENSG00000204010,-0.032804862,-0.019047186,-0.032793641,-0.032806101,-0.03282366,-0.032818088,-0.032817563
ENSG00000105610,-0.03279018,-0.02154607,-0.032768542,-0.032732309,-0.032774243,-0.032803196,-0.03282366
ENSG00000238243,-0.032731809,-0.006034589,-0.03240604,-0.032622124,-0.032781538,-0.032812031,-0.030927847
ENSG00000086506,-0.032681549,-0.022397086,-0.032713217,-0.03282366,-0.032798906,-0.03282366,-0.031791769
ENSG00000213934,-0.032821225,-0.028064012,-0.032746348,-0.03282366,-0.03282366,-0.03282366,-0.032801918
ENSG00000249790,-0.032620483,-0.020526642,-0.031594164,-0.032515978,-0.032689752,-0.032674176,-0.032818385
ENSG00000136732,-0.029445692,0.130307889,-0.026679237,-0.029201481,-0.017978296,-0.021419034,-0.03259025
ENSG00000013306,-0.029248351,0.162468812,-0.020987486,-0.022759957,-0.018904061,-0.0188733,-0.032390586
ENSG00000147454,0.065293925,0.113042678,-0.027261391,-0.025830775,-0.029999586,-0.029752214,-0.032679027
ENSG00000170180,-0.03282366,-0.030677973,-0.03282366,-0.03282366,-0.032817469,-0.03282366,-0.03281805
ENSG00000224091,-0.03282366,-0.030293812,-0.03280476,-0.03282366,-0.03282366,-0.03282366,-0.03259332
ENSG00000197721,-0.032745445,-0.030482484,-0.032773759,-0.032808023,-0.032814073,-0.03281572,-0.032745471
ENSG00000180596,-0.020914215,-0.017095463,-0.032480588,-0.032429222,-0.031948634,-0.032085757,-0.029882592
ENSG00000112077,-0.032822159,-0.031252787,-0.032819994,-0.032820443,-0.032813799,-0.032819577,-0.03282366
ENSG00000205639,-0.032725699,-0.030608816,-0.032779198,-0.032798302,-0.032805722,-0.032796422,-0.031290209
ENSG00000130830,-0.018710316,-0.005217996,-0.028742576,-0.022663519,-0.032208919,-0.032190278,-0.020057864
ENSG00000159346,-0.003742191,0.102581068,-0.01596787,-0.010686623,-0.014531043,-0.016144962,-0.007348911
ENSG00000171840,-0.029178768,-0.02502273,-0.031980595,-0.029953527,-0.030620867,-0.031884617,-0.032741467
ENSG00000184260,-0.031129209,-0.022630437,-0.030698616,-0.028850367,-0.030306031,-0.029752238,-0.03270034
ENSG00000105701,0.042067001,0.156774047,-0.004397768,0.010081971,0.008984738,0.001102897,-0.015989539
ENSG00000196747,-0.032450877,-0.031889881,-0.032745201,-0.03280645,-0.032665387,-0.032736269,-0.032656332
ENSG00000112212,-0.03260856,-0.031948656,-0.032673869,-0.032788612,-0.032675933,-0.032667939,-0.03282366
ENSG00000260188,-0.032792767,-0.032343158,-0.032797866,-0.03243891,-0.03282366,-0.03282366,-0.032815802
ENSG00000034152,-0.005558827,-0.003484496,-0.015380981,-0.009235162,-0.024960014,-0.023094923,-0.030061655
ENSG00000022840,-0.011015126,0.00337579,-0.016496149,-0.022601171,-0.010854505,-0.01434919,-0.031094645
ENSG00000185130,-0.032769296,-0.0322657,-0.032742789,-0.032788181,-0.032578953,-0.032575946,-0.032799022
ENSG00000102384,-0.032797192,-0.032510164,-0.032764294,-0.032821657,-0.032786812,-0.032770252,-0.032815313
ENSG00000065328,-0.032804462,-0.032591515,-0.032803761,-0.03282366,-0.032672826,-0.032737018,-0.03282366
ENSG00000187997,-0.032792014,-0.032663522,-0.03282009,-0.03282366,-0.03282366,-0.03282366,-0.03282366
ENSG00000229988,-0.03282366,-0.032715983,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.032815391
ENSG00000213931,-0.03282366,-0.032816577,-0.03282366,-0.03282366,-0.03282366,-0.03282366,-0.03282366
